AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2053,Insurance Underwriters,detailed,105420,2,,,,,45.05,93700,0.7,26.7,31.07,39.12,53.07,69.79,"55,530","64,620","81,370","110,390","145,160",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2054,Financial Risk Specialists,detailed,63850,1.9,,,,,59.82,124420,0.6,31.17,40.37,56.41,76.08,94.29,"64,820","83,980","117,330","158,250","196,110",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2060,Financial Examiners,broad,67830,1.5,,,,,51.08,106240,0.6,27.04,33.97,45.27,62.31,83.75,"56,230","70,660","94,160","129,600","174,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2061,Financial Examiners,detailed,67830,1.5,,,,,51.08,106240,0.6,27.04,33.97,45.27,62.31,83.75,"56,230","70,660","94,160","129,600","174,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2070,Credit Counselors and Loan Officers,broad,302100,1,,,,,40.86,84980,0.6,18.85,24.42,35.55,49.1,69.69,"39,200","50,800","73,940","102,140","144,960",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2071,Credit Counselors,detailed,27770,2.5,,,,,27.51,57210,0.8,18.44,21.98,25.11,30.81,38.67,"38,350","45,720","52,230","64,080","80,440",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2072,Loan Officers,detailed,274330,1.1,,,,,42.21,87790,0.6,18.96,25.35,36.87,50.04,73.65,"39,430","52,730","76,690","104,080","153,180",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2080,"Tax Examiners, Collectors and Preparers, and Revenue Agents",broad,133090,2.5,,,,,31.26,65010,0.7,17.36,21.19,28.3,37.86,49.7,"36,120","44,070","58,860","78,740","103,380",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,56610,0.9,,,,,33.91,70520,0.3,20.19,23.77,29.98,40.09,55.07,"42,000","49,450","62,370","83,390","114,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2082,Tax Preparers,detailed,76480,4.3,,,,,29.3,60930,1.4,16.23,18.71,26.4,36.68,47.72,"33,760","38,910","54,920","76,300","99,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2090,Miscellaneous Financial Specialists,broad,132130,1.8,,,,,45.1,93810,0.7,23.3,29.47,38.99,53.08,72.83,"48,460","61,290","81,100","110,410","151,490",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2099,"Financial Specialists, All Other",detailed,132130,1.8,,,,,45.1,93810,0.7,23.3,29.47,38.99,53.08,72.83,"48,460","61,290","81,100","110,410","151,490",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,5260110,0.3,,,,,57.73,120080,0.3,27.98,37.89,52.54,74.92,92.05,"58,200","78,820","109,280","155,830","191,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1200,Computer Occupations,minor,4827720,0.3,,,,,57.74,120100,0.3,27.72,37.81,52.63,75.14,92.46,"57,660","78,640","109,470","156,280","192,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1210,Computer and Information Analysts,broad,710180,0.9,,,,,57.41,119420,0.4,33.09,40.97,52.81,67.41,82.91,"68,830","85,210","109,840","140,200","172,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,519530,1,,,,,55.1,114610,0.4,32.37,39.84,50.89,64.48,80.63,"67,340","82,860","105,850","134,110","167,710",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,190650,2,,,,,63.71,132510,0.6,36.1,47.03,62.11,78.61,96.08,"75,090","97,810","129,180","163,500","199,850",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1220,Computer and Information Research Scientists,broad,37200,2.6,,,,,74,153930,1,39.52,49.79,67.45,90.72,110.88,"82,200","103,570","140,300","188,700","230,630",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,37200,2.6,,,,,74,153930,1,39.52,49.79,67.45,90.72,110.88,"82,200","103,570","140,300","188,700","230,630",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1230,Computer Support Specialists,broad,863380,0.8,,,,,33.55,69790,0.3,20.14,23.94,30.24,38.94,49.9,"41,880","49,800","62,890","80,990","103,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,146190,2,,,,,39.36,81870,1.2,22.65,28,36.64,47.48,61.43,"47,120","58,240","76,220","98,750","127,780",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,717190,0.8,,,,,32.37,67330,0.3,19.7,23.56,29.74,38,48.34,"40,980","49,000","61,860","79,040","100,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1240,Database and Network Administrators and Architects,broad,631200,0.7,,,,,57.19,118950,0.3,31.97,40.32,53.26,69.44,83.75,"66,490","83,860","110,770","144,440","174,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,179740,1.7,,,,,67.11,139580,0.6,38.42,50.3,64.45,80.86,97.44,"79,900","104,620","134,050","168,200","202,680",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1242,Database Administrators,detailed,69990,1.7,,,,,52.93,110090,0.5,28.96,38.28,50.3,65.13,78.52,"60,230","79,610","104,620","135,460","163,320",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1243,Database Architects,detailed,67140,2.9,,,,,69.44,144440,1,41.46,52.58,67.07,81.39,98.08,"86,240","109,370","139,500","169,290","204,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,314340,1,,,,,49.85,103680,0.6,30.11,37.51,47.66,60.89,74.55,"62,640","78,010","99,130","126,640","155,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1250,"Software and Web Developers, Programmers, and Testers",broad,2150380,0.5,,,,,67.24,139850,0.4,36.69,48.45,63.53,81.12,101.87,"76,320","100,780","132,150","168,730","211,890",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,92230,2.5,,,,,50.56,105170,1,27.74,36.47,48.26,62.83,77.15,"57,710","75,850","100,390","130,680","160,460",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,1687890,0.6,,,,,71.2,148100,0.4,39.64,50.58,65.38,82.68,103.21,"82,460","105,210","135,980","171,980","214,670",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1253,Software Quality Assurance Analysts and Testers,detailed,186740,2.3,,,,,53.6,111490,0.7,29.54,38.61,50.14,64.03,80.29,"61,440","80,310","104,300","133,180","167,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1254,Web Developers,detailed,70190,6.7,,,,,47.49,98770,1.5,23.12,30.88,44.54,60.69,78.03,"48,100","64,230","92,650","126,230","162,290",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1255,Web and Digital Interface Designers,detailed,113330,1.6,,,,,56.49,117490,0.8,25.84,35.24,50,76.36,96.9,"53,750","73,290","104,000","158,820","201,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1290,Miscellaneous Computer Occupations,broad,435370,1,,,,,58.77,122230,0.6,26.89,38.16,56.05,75.72,90.61,"55,940","79,370","116,580","157,500","188,470",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,435370,1,,,,,58.77,122230,0.6,26.89,38.16,56.05,75.72,90.61,"55,940","79,370","116,580","157,500","188,470",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2000,Mathematical Science Occupations,minor,432400,0.8,,,,,57.63,119880,0.5,30.28,38.68,51.71,70.65,88.98,"62,980","80,460","107,570","146,960","185,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2010,Actuaries,broad,26670,3.2,,,,,68.02,141480,2.3,37.77,46.96,62.5,82.04,103.41,"78,570","97,680","130,000","170,650","215,100",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,26670,3.2,,,,,68.02,141480,2.3,37.77,46.96,62.5,82.04,103.41,"78,570","97,680","130,000","170,650","215,100",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2020,Mathematicians,broad,2030,2.5,,,,,62.15,129260,1,33.29,42.58,60.92,75.49,93.84,"69,240","88,570","126,710","157,020","195,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2021,Mathematicians,detailed,2030,2.5,,,,,62.15,129260,1,33.29,42.58,60.92,75.49,93.84,"69,240","88,570","126,710","157,020","195,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2030,Operations Research Analysts,broad,108510,1.4,,,,,47.95,99730,0.6,27.43,32.86,42.76,60.57,76.88,"57,060","68,360","88,940","125,990","159,910",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,108510,1.4,,,,,47.95,99730,0.6,27.43,32.86,42.76,60.57,76.88,"57,060","68,360","88,940","125,990","159,910",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2040,Statisticians,broad,29030,2.7,,,,,55.63,115700,1.2,30.77,39.53,50.79,68.03,83.68,"64,000","82,220","105,650","141,490","174,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,29030,2.7,,,,,55.63,115700,1.2,30.77,39.53,50.79,68.03,83.68,"64,000","82,220","105,650","141,490","174,050",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2050,Data Scientists,broad,262440,1.1,,,,,60.96,126800,0.7,32.33,41.18,57.8,76.39,95.74,"67,240","85,660","120,230","158,880","199,130",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,262440,1.1,,,,,60.96,126800,0.7,32.33,41.18,57.8,76.39,95.74,"67,240","85,660","120,230","158,880","199,130",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2090,Miscellaneous Mathematical Science Occupations,broad,3720,12.6,,,,,44.02,91550,3.5,23.07,29.21,39.18,51.53,74.32,"47,980","60,750","81,490","107,180","154,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2099,"Mathematical Science Occupations, All Other",detailed,3720,12.6,,,,,44.02,91550,3.5,23.07,29.21,39.18,51.53,74.32,"47,980","60,750","81,490","107,180","154,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,2617130,0.3,,,,,51.36,106830,0.3,28.21,36.81,47.85,62.62,80.04,"58,670","76,560","99,520","130,240","166,490",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1000,"Architects, Surveyors, and Cartographers",minor,191460,1.2,,,,,46.25,96190,0.6,26.75,32.64,42.28,55.87,70.3,"55,650","67,900","87,950","116,210","146,230",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1010,"Architects, Except Naval",broad,126380,1.6,,,,,49.78,103550,0.7,29.38,36.8,46.91,60.04,76.39,"61,110","76,540","97,570","124,880","158,900",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1011,"Architects, Except Landscape and Naval",detailed,106770,2,,,,,51.09,106260,0.8,29.95,37.48,47.73,60.84,77.61,"62,300","77,960","99,280","126,550","161,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1012,Landscape Architects,detailed,19600,4.4,,,,,42.68,88780,1.1,26.33,30.85,38.4,50.04,62.59,"54,770","64,170","79,870","104,090","130,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1020,"Surveyors, Cartographers, and Photogrammetrists",broad,65090,1.5,,,,,39.38,81910,0.6,22.85,28.69,36.97,47.65,60.52,"47,530","59,670","76,910","99,110","125,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1021,Cartographers and Photogrammetrists,detailed,14260,3,,,,,41.68,86690,0.9,25.84,31.57,39.13,49.02,61.03,"53,740","65,670","81,390","101,960","126,950",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1022,Surveyors,detailed,50830,1.7,,,,,38.73,80570,0.7,22.54,27.97,36.27,47.18,60.38,"46,880","58,170","75,440","98,130","125,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2000,Engineers,minor,1800740,0.4,,,,,57.52,119640,0.3,35.76,41.43,52.22,67.22,83.81,"74,370","86,170","108,620","139,810","174,330",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2010,Aerospace Engineers,broad,67710,2,,,,,68.3,142060,0.6,41.68,51.02,64.89,81.58,98.98,"86,700","106,110","134,960","169,690","205,890",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2011,Aerospace Engineers,detailed,67710,2,,,,,68.3,142060,0.6,41.68,51.02,64.89,81.58,98.98,"86,700","106,110","134,960","169,690","205,890",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2020,Agricultural Engineers,broad,1480,11.8,,,,,52.04,108230,4.3,32.72,39.55,47.4,60.04,80.03,"68,060","82,260","98,590","124,880","166,460",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2021,Agricultural Engineers,detailed,1480,11.8,,,,,52.04,108230,4.3,32.72,39.55,47.4,60.04,80.03,"68,060","82,260","98,590","124,880","166,460",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2030,Bioengineers and Biomedical Engineers,broad,23480,4.6,,,,,56.2,116890,2.1,34.55,41.82,52.58,65.68,80.86,"71,850","86,980","109,370","136,600","168,180",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2031,Bioengineers and Biomedical Engineers,detailed,23480,4.6,,,,,56.2,116890,2.1,34.55,41.82,52.58,65.68,80.86,"71,850","86,980","109,370","136,600","168,180",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2040,Chemical Engineers,broad,21070,3.6,,,,,62.49,129980,2.2,38.19,47.03,60.12,75.57,87.92,"79,420","97,820","125,040","157,190","182,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2041,Chemical Engineers,detailed,21070,3.6,,,,,62.49,129980,2.2,38.19,47.03,60.12,75.57,87.92,"79,420","97,820","125,040","157,190","182,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2050,Civil Engineers,broad,367840,1,,,,,52.24,108670,0.9,32.81,38.43,48.48,62.34,78.47,"68,240","79,930","100,840","129,680","163,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2051,Civil Engineers,detailed,367840,1,,,,,52.24,108670,0.9,32.81,38.43,48.48,62.34,78.47,"68,240","79,930","100,840","129,680","163,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2060,Computer Hardware Engineers,broad,76660,1.9,,,,,78.21,162670,0.6,44.68,60.62,77.76,97.59,108.33,"92,940","126,090","161,740","202,990","225,330",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2061,Computer Hardware Engineers,detailed,76660,1.9,,,,,78.21,162670,0.6,44.68,60.62,77.76,97.59,108.33,"92,940","126,090","161,740","202,990","225,330",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2070,Electrical and Electronics Engineers,broad,295650,1.4,,,,,62.07,129100,0.5,37.47,46.48,60.12,76.56,94,"77,940","96,680","125,040","159,240","195,510",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2071,Electrical Engineers,detailed,198750,1.7,,,,,60.15,125100,0.8,36.8,44.63,58,73.53,88.61,"76,550","92,830","120,630","152,950","184,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2072,"Electronics Engineers, Except Computer",detailed,96900,2,,,,,66,137280,0.7,39.35,48.88,62.6,80.61,99.5,"81,840","101,680","130,220","167,670","206,960",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2080,Environmental Engineers,broad,38340,3.1,,,,,54.29,112910,0.8,33.65,40.18,51.5,64.63,77.99,"69,990","83,570","107,110","134,420","162,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2081,Environmental Engineers,detailed,38340,3.1,,,,,54.29,112910,0.8,33.65,40.18,51.5,64.63,77.99,"69,990","83,570","107,110","134,420","162,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2110,"Industrial Engineers, Including Health and Safety",broad,387190,0.7,,,,,53.1,110450,0.3,35.69,40.26,49.36,62.27,77.16,"74,220","83,750","102,670","129,530","160,490",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,21450,6.5,,,,,57.58,119770,1.8,32.89,43.72,55.36,68.74,82.33,"68,420","90,930","115,160","142,980","171,250",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2112,Industrial Engineers,detailed,365740,0.7,,,,,52.84,109900,0.3,35.76,40.19,49.25,62.14,76.85,"74,370","83,600","102,440","129,250","159,860",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2120,Marine Engineers and Naval Architects,broad,8250,5.5,,,,,59.7,124180,1,39.91,47.71,53.96,66.2,83.33,"83,010","99,250","112,230","137,690","173,330",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2121,Marine Engineers and Naval Architects,detailed,8250,5.5,,,,,59.7,124180,1,39.91,47.71,53.96,66.2,83.33,"83,010","99,250","112,230","137,690","173,330",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2130,Materials Engineers,broad,22770,2,,,,,57.81,120250,0.6,34.76,42.35,54.26,68.61,84.48,"72,300","88,080","112,860","142,720","175,720",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2131,Materials Engineers,detailed,22770,2,,,,,57.81,120250,0.6,34.76,42.35,54.26,68.61,84.48,"72,300","88,080","112,860","142,720","175,720",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2140,Mechanical Engineers,broad,296810,1.3,,,,,54.62,113610,0.4,35.57,40.45,50.05,63.75,79.01,"73,990","84,130","104,110","132,590","164,340",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2141,Mechanical Engineers,detailed,296810,1.3,,,,,54.62,113610,0.4,35.57,40.45,50.05,63.75,79.01,"73,990","84,130","104,110","132,590","164,340",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2150,"Mining and Geological Engineers, Including Mining Safety Engineers",broad,6080,6.4,,,,,55.49,115410,1.9,32.45,41,51.07,65.67,81.73,"67,490","85,280","106,220","136,590","169,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,6080,6.4,,,,,55.49,115410,1.9,32.45,41,51.07,65.67,81.73,"67,490","85,280","106,220","136,590","169,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2160,Nuclear Engineers,broad,15280,3.4,,,,,67.51,140420,1.2,44.69,52.26,64.41,78.67,94.37,"92,960","108,690","133,970","163,630","196,290",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2161,Nuclear Engineers,detailed,15280,3.4,,,,,67.51,140420,1.2,44.69,52.26,64.41,78.67,94.37,"92,960","108,690","133,970","163,630","196,290",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2170,Petroleum Engineers,broad,18060,5.7,,,,,75.55,157150,2.3,39.16,51.09,69.67,95.16,121.73,"81,440","106,270","144,910","197,920","253,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2171,Petroleum Engineers,detailed,18060,5.7,,,,,75.55,157150,2.3,39.16,51.09,69.67,95.16,121.73,"81,440","106,270","144,910","197,920","253,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2190,Miscellaneous Engineers,broad,154070,1.1,,,,,60.26,125330,0.4,32.12,43.73,59.1,76.01,91.32,"66,810","90,970","122,930","158,090","189,950",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2199,"Engineers, All Other",detailed,154070,1.1,,,,,60.26,125330,0.4,32.12,43.73,59.1,76.01,91.32,"66,810","90,970","122,930","158,090","189,950",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3000,"Drafters, Engineering Technicians, and Mapping Technicians",minor,624930,0.7,,,,,35.19,73190,0.3,22.02,26.71,33.2,41,50.44,"45,810","55,550","69,060","85,280","104,920",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3010,Drafters,broad,176060,1.6,,,,,34.9,72590,0.5,22.45,27.26,32.74,39.84,49.32,"46,700","56,700","68,090","82,860","102,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-3011,Architectural and Civil Drafters,detailed,103700,2.3,,,,,34.01,70740,0.6,22.24,26.76,31.8,38.88,47.94,"46,260","55,650","66,150","80,870","99,710",,
